Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
20,2017-08-13,2.07,73309.74,4392.15,21953.83,234.58,46729.18,46723.25,5.93,0.0,organic,2017,NewYork
29,2017-06-11,1.3,302596.77,77343.65,110902.92,7279.01,107071.19,101531.91,1864.28,3675.0,conventional,2017,RaleighGreensboro
16,2016-09-04,2.03,19197.78,705.28,9032.33,432.03,9028.14,9025.34,2.8,0.0,organic,2016,BaltimoreWashington
31,2016-05-22,1.31,6711.12,389.47,3323.72,18.38,2979.55,1037.65,1941.9,0.0,organic,2016,Columbus
46,2017-02-12,1.49,59073.9,4047.83,17976.54,1009.67,36039.86,20023.2,16016.66,0.0,organic,2017,Plains
28,2017-06-18,1.2,6599048.85,2691571.96,1650089.15,191313.38,2066074.36,1989158.83,5912.72,71002.81,conventional,2017,California
17,2017-09-03,1.24,4677784.49,2610726.8,799483.48,11103.09,1256471.12,925948.98,319844.34,10677.8,conventional,2017,SouthCentral
41,2016-03-13,1.52,5651.13,2735.12,99.34,0.0,2816.67,2816.67,0.0,0.0,organic,2016,Orlando
25,2016-07-03,1.16,87258.97,15707.89,15614.27,956.86,54979.95,38190.18,16789.77,0.0,organic,2016,Southeast
5,2016-11-20,1.95,7881.12,102.42,2877.6,555.31,4345.79,3908.22,437.57,0.0,organic,2016,Charlotte
5,2016-11-20,1.27,24989702.75,8531160.52,8033510.82,407567.78,8017463.63,6207080.46,1765673.77,44709.4,conventional,2016,TotalUS
46,2015-02-08,1.85,65898.99,2547.81,19979.96,38.35,43332.87,43044.39,288.48,0.0,organic,2015,Northeast
36,2016-04-17,1.4,2863.95,0.0,2212.64,0.0,651.31,280.0,371.31,0.0,organic,2016,Louisville
48,2017-01-29,0.93,33928.66,7985.23,303.14,0.0,25640.29,25640.29,0.0,0.0,organic,2017,Houston
3,2018-03-04,1.42,3061.66,395.14,89.31,0.0,2577.21,721.5,1855.71,0.0,organic,2018,Syracuse
48,2015-01-25,1.36,1102868.27,18101.89,768131.81,3184.12,313450.45,249848.32,63602.13,0.0,conventional,2015,NewYork
3,2018-03-04,1.14,597351.68,372631.01,48784.93,1465.95,174469.79,88569.48,85746.97,153.34,conventional,2018,Tampa
49,2017-01-22,1.04,163498.85,48905.14,46802.42,142.99,67648.3,66764.36,883.94,0.0,conventional,2017,Roanoke
43,2017-03-05,1.32,639567.49,142858.33,161939.15,18347.67,316422.34,148831.25,167574.42,16.67,conventional,2017,Denver
16,2016-09-04,0.89,614657.03,356593.2,55475.65,130.69,202457.49,126235.35,75979.08,243.06,conventional,2016,Atlanta
44,2015-02-22,1.02,29936729.76,12628562.36,11354281.64,937138.85,5016746.91,4336247.12,667149.29,13350.5,conventional,2015,TotalUS
5,2015-11-15,1.92,8175.94,1925.21,3271.43,16.72,2962.58,2946.66,15.92,0.0,organic,2015,WestTexNewMexico
30,2017-06-04,2.06,112812.77,17822.91,52648.14,1178.91,41162.81,39892.76,1270.05,0.0,organic,2017,NewYork
6,2015-11-15,1.07,160185.59,62810.86,28499.99,14.91,68859.83,61782.77,7074.83,2.23,conventional,2015,StLouis
3,2016-12-04,1.26,473428.36,4371.95,393748.18,3449.16,71859.07,71377.77,307.69,173.61,conventional,2016,Boston
6,2018-02-11,1.44,175088.87,4475.83,46711.13,1.63,123641.16,109613.32,14027.84,0.0,organic,2018,GreatLakes
41,2016-03-13,1.37,7157.22,376.52,3722.09,4.3,3054.31,619.05,2435.26,0.0,organic,2016,Columbus
6,2016-11-13,1.94,8516.76,177.79,2996.77,615.32,4726.88,4083.07,643.81,0.0,organic,2016,Charlotte
7,2018-02-04,0.91,3316494.76,1609104.94,827998.81,9830.1,869560.91,678696.23,190573.14,291.54,conventional,2018,Plains
6,2015-11-15,1.07,224373.12,116059.4,61600.25,11569.87,35143.6,29409.04,5734.56,0.0,conventional,2015,SouthCarolina
5,2017-11-26,1.44,4941.8,87.3,65.02,0.0,4789.48,4548.89,240.59,0.0,organic,2017,NewOrleansMobile
33,2017-05-14,2.13,10398.91,282.24,444.34,11.48,9660.85,9660.85,0.0,0.0,organic,2017,HarrisburgScranton
6,2017-11-19,1.64,5820.91,1329.71,678.38,0.0,3812.82,2116.39,1696.43,0.0,organic,2017,StLouis
12,2017-10-08,1.74,4151444.41,1377101.0,1829530.74,138380.27,806432.4,747128.46,25531.54,33772.4,conventional,2017,California
41,2017-03-19,1.18,136296.62,64278.57,9737.04,94.67,62186.34,51285.5,10900.84,0.0,conventional,2017,StLouis
11,2017-10-15,1.63,2395914.69,529662.41,1066264.19,21955.24,778032.85,654675.29,123337.18,20.38,conventional,2017,Midsouth
34,2017-05-07,2.25,16765.51,2383.48,6793.53,18.88,7569.62,7569.62,0.0,0.0,organic,2017,Philadelphia
3,2018-03-04,1.57,239135.67,34245.39,67952.25,0.0,136938.03,136877.43,60.6,0.0,organic,2018,California
5,2016-11-20,1.56,183327.73,66026.81,40837.67,11043.15,65420.1,63280.1,1846.94,293.06,conventional,2016,RaleighGreensboro
20,2016-08-07,1.54,2292.45,7.46,172.85,0.0,2112.14,2112.14,0.0,0.0,organic,2016,Syracuse
31,2016-05-22,1.08,3154318.39,658991.13,1530509.31,95835.45,868982.5,772949.59,78541.95,17490.96,conventional,2016,Midsouth
9,2016-10-23,2.06,4580.38,677.26,2325.75,0.0,1577.37,1554.47,22.9,0.0,organic,2016,Philadelphia
39,2016-03-27,1.48,51791.11,16772.51,10589.54,353.44,24075.62,20453.56,3622.06,0.0,organic,2016,Southeast
36,2017-04-23,1.72,4125.63,2785.0,291.37,6.31,1042.95,1023.33,19.62,0.0,organic,2017,Jacksonville
48,2017-01-29,1.01,381506.2,125847.46,70435.94,6902.42,178320.38,174385.95,3782.91,151.52,conventional,2017,Detroit
30,2015-05-31,1.36,64839.58,744.02,34985.62,44.53,29065.41,29065.41,0.0,0.0,conventional,2015,Syracuse
46,2015-02-08,1.35,3870.67,13.74,2832.21,0.0,1024.72,323.33,701.39,0.0,organic,2015,Boise
11,2018-01-07,1.62,17489.58,2894.77,2356.13,224.53,12014.15,11988.14,26.01,0.0,organic,2018,WestTexNewMexico
19,2017-08-20,1.8,7563.59,580.62,1815.88,0.0,5167.09,4049.02,1118.07,0.0,organic,2017,Columbus
34,2017-05-07,1.51,301180.77,53636.12,140316.58,208.35,107019.72,101118.65,5671.9,229.17,conventional,2017,HarrisburgScranton
11,2015-10-11,1.23,3307828.65,88376.7,2383018.56,4364.98,832068.41,721415.51,110651.17,1.73,conventional,2015,Northeast
2,2015-12-13,0.97,529317.46,387065.94,49363.2,85.47,92802.85,38463.54,54339.31,0.0,conventional,2015,MiamiFtLauderdale
7,2017-11-12,1.26,113586.0,4509.0,96748.0,213.0,12115.0,8006.0,4109.0,0.0,conventional,2017,Albany
3,2015-12-06,1.17,50632.73,874.9,34439.57,11.91,15306.35,15306.35,0.0,0.0,conventional,2015,Syracuse
43,2017-03-05,1.39,1465568.77,31240.27,1065008.71,34775.18,334544.61,297818.33,33380.45,3345.83,conventional,2017,NewYork
18,2016-08-21,1.67,7223.46,629.11,4017.95,0.0,2576.4,1129.77,1446.63,0.0,organic,2016,Columbus
15,2016-09-11,1.68,3501.41,128.94,227.69,0.0,3144.78,3144.78,0.0,0.0,organic,2016,Albany
26,2016-06-26,0.92,662145.29,139894.23,158417.0,19975.97,343858.09,340794.03,1498.14,1565.92,conventional,2016,Portland
51,2016-01-03,1.54,79900.43,2251.54,13966.15,1510.98,62171.76,27554.77,34616.99,0.0,organic,2016,Northeast
39,2016-03-27,1.65,17017.63,1397.56,7193.83,301.19,8125.05,7020.96,1104.09,0.0,organic,2016,BaltimoreWashington
4,2017-12-03,1.54,73280.14,1201.3,15651.12,143.43,56284.29,53422.1,2862.19,0.0,organic,2017,Southeast
15,2015-09-13,1.74,3900.18,639.76,2289.49,0.0,970.93,472.61,498.32,0.0,organic,2015,Columbus
43,2017-03-05,2.47,3583.84,1073.79,128.96,0.0,2381.09,1372.22,1008.87,0.0,organic,2017,MiamiFtLauderdale
23,2015-07-19,1.29,11881.44,10492.38,499.9,0.0,889.16,889.16,0.0,0.0,organic,2015,DallasFtWorth
16,2016-09-04,1.56,5235.64,714.79,1827.78,0.0,2693.07,1221.61,1471.46,0.0,organic,2016,Indianapolis
39,2015-03-29,1.07,151301.45,102824.72,8307.47,14079.54,26089.72,19540.62,6549.1,0.0,conventional,2015,Nashville
7,2016-11-06,1.52,1595013.07,543331.54,423351.91,77064.64,551264.98,497726.49,26542.63,26995.86,conventional,2016,LosAngeles
13,2017-10-01,2.99,2819.87,174.13,703.73,12.01,1930.0,1736.97,193.03,0.0,organic,2017,Jacksonville
39,2016-03-27,1.08,639420.34,4253.9,463187.03,51477.79,120501.62,120388.84,112.78,0.0,conventional,2016,Boston
11,2017-10-15,1.15,615558.48,378161.23,115974.2,360.91,121062.14,55077.35,65984.79,0.0,conventional,2017,WestTexNewMexico
48,2017-01-29,1.13,909650.62,371071.3,438456.28,15021.97,85101.07,73349.82,844.31,10906.94,conventional,2017,SanFrancisco
23,2017-07-23,2.07,70179.47,9095.61,24077.08,0.0,37006.78,36988.35,18.43,0.0,organic,2017,LosAngeles
30,2017-06-04,1.16,97756.24,18046.3,29061.02,52.82,50596.1,50585.78,0.0,10.32,conventional,2017,Spokane
5,2017-11-26,2.11,8485.97,21.02,3663.49,157.71,4643.75,4345.21,298.54,0.0,organic,2017,Charlotte
25,2016-07-03,1.0,106600.14,2398.42,64636.42,1810.55,37754.75,18047.85,15818.57,3888.33,conventional,2016,Louisville
2,2015-12-13,2.34,6923.91,75.32,2154.16,2410.25,2284.18,2284.18,0.0,0.0,organic,2015,HartfordSpringfield
31,2017-05-28,1.21,100415.9,40637.11,3548.36,10210.41,46020.02,45988.11,20.42,11.49,conventional,2017,Boise
4,2018-02-25,1.28,104278.89,10368.77,59723.32,48.0,34138.8,30126.31,3702.49,310.0,conventional,2018,Albany
30,2016-05-29,1.44,18843.84,2154.42,9998.92,0.0,6690.5,6601.22,89.28,0.0,organic,2016,SanDiego
36,2016-04-17,1.11,25616.88,9048.9,722.41,0.0,15845.57,14278.12,1567.45,0.0,organic,2016,DallasFtWorth
2,2016-12-11,0.96,91423.14,12117.55,27759.21,34.43,51511.95,50878.5,424.91,208.54,conventional,2016,Spokane
11,2017-10-15,2.07,9575.81,1785.17,935.45,0.0,6855.19,6717.22,137.97,0.0,organic,2017,WestTexNewMexico
4,2017-12-03,1.36,12342.47,1017.69,52.82,0.0,11271.96,11265.3,6.66,0.0,organic,2017,Pittsburgh
29,2017-06-11,1.86,4577.12,933.06,206.39,0.0,3437.67,3434.34,3.33,0.0,organic,2017,Tampa
20,2015-08-09,1.76,2882.04,1224.64,1107.4,0.0,550.0,550.0,0.0,0.0,organic,2015,GrandRapids
27,2016-06-19,1.23,160564.92,4587.03,89031.53,140.23,66806.13,17993.87,48812.26,0.0,organic,2016,GreatLakes
35,2017-04-30,1.78,386907.3,36817.47,222850.39,492.98,126746.46,119345.98,7305.77,94.71,conventional,2017,Philadelphia
48,2017-01-29,1.39,3608.79,238.27,58.03,16.05,3296.44,432.22,2864.22,0.0,organic,2017,Jacksonville
50,2015-01-11,1.42,669528.88,270966.74,260971.6,3830.42,133760.12,106844.49,26915.63,0.0,organic,2015,TotalUS
46,2017-02-12,1.19,572219.25,69860.68,269591.68,3923.46,228843.43,208810.97,19337.73,694.73,conventional,2017,Philadelphia
42,2017-03-12,1.97,2001.95,123.51,206.64,0.0,1671.8,1671.8,0.0,0.0,organic,2017,Albany
14,2015-09-20,1.92,94267.54,28489.91,60941.41,0.0,4836.22,4802.89,33.33,0.0,organic,2015,California
22,2016-07-24,1.2,5350.17,12.25,31.26,0.0,5306.66,5283.33,23.33,0.0,organic,2016,Tampa
28,2015-06-14,1.56,1517.59,525.88,68.05,0.0,923.66,687.69,235.97,0.0,organic,2015,Pittsburgh
29,2016-06-05,0.83,284148.54,69394.57,10226.94,90.92,204436.11,170177.69,19377.27,14881.15,conventional,2016,StLouis
51,2017-01-08,1.16,4113.7,14.26,914.68,0.0,3184.76,168.63,3016.13,0.0,organic,2017,Spokane
9,2016-10-23,1.13,254999.4,67268.17,48015.11,8491.64,131224.48,47831.39,83393.09,0.0,conventional,2016,LasVegas
8,2015-11-01,1.79,5445.08,2074.17,2536.89,0.0,834.02,290.0,544.02,0.0,organic,2015,Atlanta
28,2017-06-18,1.75,380239.79,41177.89,219693.6,586.19,118782.11,95067.36,20864.75,2850.0,conventional,2017,Philadelphia
9,2018-01-21,1.17,608159.45,76804.75,271528.75,18147.81,241678.14,150749.79,90544.14,384.21,conventional,2018,Portland
4,2016-11-27,1.64,761675.87,100240.54,198874.09,3381.69,459179.55,292770.32,166409.23,0.0,organic,2016,TotalUS
30,2016-05-29,1.18,484287.12,15832.42,300578.34,17074.29,150802.07,129416.16,21385.91,0.0,conventional,2016,Philadelphia
51,2015-01-04,1.19,166006.29,29419.03,47220.75,38568.95,50797.56,44329.03,6468.53,0.0,conventional,2015,Charlotte
35,2015-04-26,1.2,182141.55,39481.13,44796.9,37961.14,59902.38,58701.2,1201.18,0.0,conventional,2015,Charlotte
39,2015-03-29,1.11,149631.24,1977.68,63600.68,3003.97,81048.91,75725.67,5299.2,24.04,conventional,2015,GrandRapids
12,2017-10-08,2.85,12366.93,96.31,4599.62,125.61,7545.39,7471.59,73.8,0.0,organic,2017,RaleighGreensboro
20,2016-08-07,1.3,80997.55,3573.85,53453.99,1058.22,22911.49,13895.19,8739.63,276.67,conventional,2016,Louisville
30,2015-05-31,2.02,3405.9,613.01,1454.84,540.75,797.3,660.8,136.5,0.0,organic,2015,SouthCarolina
45,2016-02-14,1.66,10158.92,5.01,169.07,0.0,9984.84,9984.84,0.0,0.0,organic,2016,NorthernNewEngland
47,2017-02-05,1.41,3626.55,398.22,4.01,0.0,3224.32,1155.56,2068.76,0.0,organic,2017,MiamiFtLauderdale
27,2017-06-25,1.54,4121661.3,232666.83,2909813.43,25224.18,953956.86,686928.3,215092.27,51936.29,conventional,2017,Northeast
11,2018-01-07,1.2,3437632.8,998436.07,1224229.25,24958.08,1190009.4,1033913.96,152674.33,3421.11,conventional,2018,Midsouth
52,2017-01-01,1.4,10109.46,7550.89,58.71,0.0,2499.86,2499.86,0.0,0.0,organic,2017,Houston
44,2015-02-22,1.79,7179.44,3979.49,3109.69,0.0,90.26,86.67,3.59,0.0,organic,2015,LasVegas
7,2015-11-08,1.58,4199.95,96.33,2006.69,342.69,1754.24,1466.67,287.57,0.0,organic,2015,RichmondNorfolk
7,2017-11-12,1.96,5719.05,10.52,1238.07,0.0,4470.46,2041.26,2429.2,0.0,organic,2017,StLouis
46,2016-02-07,1.52,70234.9,2936.84,33647.52,2422.38,31228.16,14107.98,17120.18,0.0,organic,2016,Midsouth
40,2016-03-20,0.95,123442.1,1893.15,76888.63,6365.83,38294.49,12950.94,23671.52,1672.03,conventional,2016,Louisville
40,2017-03-26,1.51,550948.58,6860.31,412840.77,3403.92,127843.58,115695.54,11461.93,686.11,conventional,2017,Boston
41,2016-03-13,1.09,117245.31,11588.48,37583.32,0.0,68073.51,59198.13,8875.38,0.0,organic,2016,LosAngeles
48,2015-01-25,1.26,10191.82,220.4,8150.22,0.0,1821.2,377.77,1443.43,0.0,organic,2015,CincinnatiDayton
7,2018-02-04,1.53,1384683.41,117922.52,287724.61,1703.52,977084.84,774695.74,201878.69,510.41,organic,2018,TotalUS
24,2016-07-10,1.6,105955.43,3422.52,52485.19,3438.89,46608.83,28960.77,17648.06,0.0,organic,2016,Midsouth
39,2017-04-02,1.65,676300.83,64888.08,452598.7,97671.17,61142.88,56000.95,934.56,4207.37,conventional,2017,Chicago
20,2015-08-09,1.1,61286.98,44739.54,5034.0,3931.19,7582.25,7568.92,13.33,0.0,conventional,2015,Boise
30,2017-06-04,1.62,73160.65,4101.74,21665.84,57.86,47335.21,25286.63,22048.58,0.0,organic,2017,Plains
0,2015-12-27,1.05,67099.38,20577.16,21592.44,2889.97,22039.81,21900.09,0.0,139.72,conventional,2015,Spokane
26,2016-06-26,1.3,4842.27,700.43,0.0,0.0,4141.84,4118.51,23.33,0.0,organic,2016,NewOrleansMobile
20,2016-08-07,1.12,32688.03,11017.8,424.96,0.0,21245.27,8515.91,12729.36,0.0,organic,2016,DallasFtWorth
38,2017-04-09,1.4,12281.48,669.35,5400.57,283.3,5928.26,1361.79,4566.47,0.0,organic,2017,SouthCarolina
17,2017-09-03,1.89,294705.99,203765.72,31318.96,89.32,59531.99,41222.46,15912.86,2396.67,conventional,2017,Tampa
12,2017-10-08,1.69,2402.71,208.27,73.21,0.0,2121.23,2111.23,10.0,0.0,organic,2017,NewOrleansMobile
33,2017-05-14,2.43,5255.47,1982.43,2481.05,2.68,789.31,785.59,3.72,0.0,organic,2017,Sacramento
10,2017-10-22,1.51,44004.03,9115.03,23293.35,47.27,11548.38,9164.3,2384.08,0.0,conventional,2017,Syracuse
17,2015-08-30,1.7,69033.16,4216.66,39193.19,3852.33,21770.98,17878.06,3892.92,0.0,organic,2015,Midsouth
20,2017-08-13,2.21,139016.53,27834.92,44902.56,0.0,66279.05,66110.1,168.95,0.0,organic,2017,California
17,2016-08-28,1.14,177300.14,90634.98,32154.69,113.13,54397.34,29304.03,24543.31,550.0,conventional,2016,Jacksonville
11,2018-01-07,0.9,6148732.19,3191091.1,1064902.97,24586.38,1868151.74,1373791.28,493580.0,780.46,conventional,2018,SouthCentral
3,2016-12-04,1.88,3713.49,25.44,1091.53,0.0,2596.52,2521.8,74.72,0.0,organic,2016,BuffaloRochester
24,2016-07-10,1.41,8691.34,190.48,4922.65,464.29,3113.92,1823.97,1289.95,0.0,organic,2016,RichmondNorfolk
14,2016-09-18,1.07,167438.32,85331.98,26634.72,2505.47,52966.15,51334.31,1631.84,0.0,conventional,2016,Columbus
16,2016-09-04,1.11,263823.88,100753.98,86557.82,6483.63,70028.45,69754.69,113.76,160.0,conventional,2016,RichmondNorfolk
7,2017-11-12,1.23,340345.0,165782.0,55018.0,2954.0,116591.0,90110.0,24929.0,1552.0,conventional,2017,SouthCarolina
14,2015-09-20,1.46,1738.65,28.28,0.0,0.0,1710.37,1710.37,0.0,0.0,organic,2015,Tampa
36,2015-04-19,0.96,468643.05,140434.29,139016.06,107930.54,81262.16,68265.07,4057.84,8939.25,conventional,2015,Detroit
38,2015-04-05,1.51,8978.08,460.98,6496.51,0.0,2020.59,436.3,1584.29,0.0,organic,2015,Detroit
46,2017-02-12,1.42,97215.94,3808.43,81070.44,175.6,12161.47,11650.91,510.56,0.0,conventional,2017,Albany
5,2017-11-26,1.42,1210256.0,39943.0,696301.0,697.0,473316.0,373479.0,99837.0,0.0,conventional,2017,NewYork
11,2018-01-07,1.47,7496.04,52.94,293.77,0.0,7149.33,7135.99,13.34,0.0,organic,2018,MiamiFtLauderdale
30,2015-05-31,1.55,4984.2,380.02,2767.07,0.0,1837.11,835.86,1001.25,0.0,organic,2015,Nashville
0,2018-03-25,1.4,524265.69,103573.88,149867.07,998.53,269826.21,155866.8,113666.7,292.71,conventional,2018,Seattle
27,2015-06-21,2.4,3776.07,74.33,3375.21,0.0,326.53,299.86,26.67,0.0,organic,2015,HartfordSpringfield
35,2016-04-24,0.87,39607695.3,12913697.19,14382184.8,1599863.98,10711949.33,7835835.83,2801102.86,75010.64,conventional,2016,TotalUS
1,2017-12-24,1.33,182537.83,53317.48,58732.18,3839.91,66648.26,63206.54,3441.72,0.0,conventional,2017,Charlotte
0,2015-12-27,1.46,142710.36,29880.32,48416.71,38.63,64374.7,17464.54,46910.16,0.0,organic,2015,West
29,2016-06-05,1.31,10467.48,968.26,2877.64,374.97,6246.61,5142.68,1103.93,0.0,organic,2016,SouthCarolina
43,2016-02-28,0.86,316563.55,122523.18,98920.9,14452.27,80667.2,43897.31,36769.89,0.0,conventional,2016,LasVegas
16,2016-09-04,1.01,613058.51,131619.33,166648.41,13319.89,301470.88,300935.32,312.46,223.1,conventional,2016,Portland
25,2017-07-09,1.21,575413.33,216297.72,151179.81,16976.57,190959.23,187255.57,150.33,3553.33,conventional,2017,SanDiego
21,2016-07-31,1.17,284566.03,125462.8,54745.0,7320.39,97037.84,59985.62,37052.22,0.0,conventional,2016,LasVegas
10,2017-10-22,1.48,435243.72,19871.3,328476.35,2432.68,84463.39,81134.22,3329.17,0.0,conventional,2017,Boston
50,2017-01-15,1.0,94156.43,36085.47,4773.66,10056.51,43240.79,38975.02,4039.78,225.99,conventional,2017,Boise
32,2016-05-15,0.86,288244.89,156109.25,35603.07,455.63,96076.94,62286.55,33790.39,0.0,conventional,2016,NewOrleansMobile
20,2015-08-09,1.9,29598.14,9939.07,8881.24,1018.58,9759.25,8916.47,842.78,0.0,organic,2015,Southeast
9,2015-10-25,1.94,19311.21,1334.41,17960.82,0.0,15.98,15.98,0.0,0.0,organic,2015,SanFrancisco
8,2015-11-01,1.12,742220.67,51860.07,473819.14,58615.76,157925.7,152716.4,5209.3,0.0,conventional,2015,BaltimoreWashington
0,2015-12-27,0.9,5040365.47,1833946.59,1760956.02,232755.85,1212707.01,1090140.07,110737.35,11829.59,conventional,2015,California
14,2015-09-20,0.83,967228.05,417701.88,445473.03,6959.5,97093.64,55198.32,41895.32,0.0,conventional,2015,Houston
35,2017-04-30,1.1,242716.93,11133.59,89607.64,1158.27,140817.43,30877.63,109897.14,42.66,conventional,2017,CincinnatiDayton
1,2018-03-18,0.91,3395262.7,1116865.19,700177.12,62395.31,1515825.08,1435807.52,25385.22,54632.34,conventional,2018,LosAngeles
4,2017-12-03,1.77,1829.41,35.28,386.74,0.0,1407.39,351.95,1055.44,0.0,organic,2017,Boise
32,2016-05-15,1.0,250352.36,63701.44,121474.74,5701.56,59474.62,59227.96,152.32,94.34,conventional,2016,RichmondNorfolk
34,2016-05-01,0.86,116347.79,30544.24,28945.54,3451.47,53406.54,53362.37,0.0,44.17,conventional,2016,Spokane
34,2015-05-03,0.95,644419.48,226738.24,305964.15,16791.96,94925.13,94890.92,7.35,26.86,conventional,2015,Portland
19,2016-08-14,1.85,76276.8,7745.48,27894.37,1324.71,39312.24,38367.69,944.55,0.0,organic,2016,Northeast
46,2017-02-12,0.76,7589357.36,3057701.43,1460486.11,126912.0,2944257.82,1699471.1,1241913.98,2872.74,conventional,2017,West
9,2018-01-21,1.11,331324.99,74246.57,80371.21,4657.83,172049.38,165016.97,7031.3,1.11,conventional,2018,Charlotte
38,2015-04-05,1.8,2585.22,16.21,131.49,0.0,2437.52,2437.52,0.0,0.0,organic,2015,BuffaloRochester
2,2017-12-17,2.14,2675.19,181.95,1028.88,0.0,1464.36,911.92,552.44,0.0,organic,2017,Spokane
11,2015-10-11,1.14,485706.68,5145.86,378295.9,355.03,101909.89,97513.23,4396.66,0.0,conventional,2015,Boston
10,2018-01-14,1.67,272690.13,14282.25,33534.86,58.59,224814.43,206708.26,18106.17,0.0,organic,2018,Northeast
17,2015-08-30,1.24,734721.29,48455.25,458207.46,42754.34,185304.24,181968.79,3158.9,176.55,conventional,2015,BaltimoreWashington
31,2015-05-24,1.65,2362.64,81.97,1193.4,0.0,1087.27,853.88,233.39,0.0,organic,2015,Indianapolis
37,2016-04-10,1.4,193519.09,16938.01,93768.59,0.0,82812.49,78412.84,4399.65,0.0,organic,2016,California
15,2017-09-17,1.83,378220.95,99284.19,104444.53,12499.89,161992.34,91160.7,70070.11,761.53,conventional,2017,Portland
33,2015-05-10,1.48,33676.05,23021.28,10608.04,0.0,46.73,46.73,0.0,0.0,organic,2015,SanFrancisco
30,2017-06-04,1.83,650426.37,200052.18,350369.35,6248.07,93756.77,89727.13,1108.81,2920.83,conventional,2017,SanFrancisco
15,2015-09-13,1.95,25470.62,8641.1,8109.19,712.41,8007.92,7672.74,335.18,0.0,organic,2015,Southeast
6,2017-11-19,0.95,654996.0,333777.0,119338.0,6035.0,195845.0,73894.0,118062.0,3889.0,conventional,2017,WestTexNewMexico
25,2016-07-03,1.23,11068.68,908.7,3010.9,683.06,6466.02,4096.13,2369.89,0.0,organic,2016,SouthCarolina
15,2016-09-11,1.31,248257.02,55464.08,81087.7,19102.71,92602.53,88122.17,4475.36,5.0,conventional,2016,RaleighGreensboro
8,2018-01-28,1.49,21849.91,409.5,280.03,19.17,21141.21,21137.86,3.35,0.0,organic,2018,HarrisburgScranton
9,2016-10-23,1.53,1179301.18,520220.72,350912.77,5549.22,302618.47,254209.16,42103.9,6305.41,conventional,2016,Plains
39,2016-03-27,1.02,233604.1,61031.43,109864.33,4986.56,57721.78,57703.09,5.34,13.35,conventional,2016,RichmondNorfolk
25,2017-07-09,1.61,22122.61,564.97,10263.73,0.0,11293.91,4751.26,6542.65,0.0,organic,2017,Atlanta
1,2016-12-18,0.94,463483.07,191753.03,80565.05,283.15,190881.84,114872.09,76009.75,0.0,conventional,2016,Atlanta
45,2017-02-19,1.17,863688.61,191375.63,578275.44,25011.96,69025.58,66457.97,962.82,1604.79,conventional,2017,SanFrancisco
35,2017-04-30,2.01,10347.85,1004.16,300.86,11.54,9031.29,9031.29,0.0,0.0,organic,2017,HarrisburgScranton
30,2016-05-29,1.55,2913.64,0.0,328.12,0.0,2585.52,1246.03,1339.49,0.0,organic,2016,Syracuse
13,2016-09-25,1.97,3007.07,177.86,1376.52,0.0,1452.69,793.58,659.11,0.0,organic,2016,Indianapolis
4,2017-12-03,1.92,2575.42,120.24,813.79,0.0,1641.39,398.89,1240.11,2.39,organic,2017,Spokane
38,2017-04-09,2.31,4434.71,1570.06,215.36,0.0,2649.29,1034.11,1615.18,0.0,organic,2017,Orlando
8,2015-11-01,1.6,9421.09,3323.3,4105.67,687.55,1304.57,935.87,368.7,0.0,organic,2015,BaltimoreWashington
26,2015-06-28,1.35,4816.89,461.01,3362.89,2.23,990.76,219.9,770.86,0.0,organic,2015,Columbus
26,2015-06-28,1.59,228925.49,72925.55,121231.87,210.81,34557.26,4069.12,30488.14,0.0,organic,2015,West
40,2015-03-22,1.34,163325.4,77997.93,37696.27,39.92,47591.28,47513.51,77.77,0.0,conventional,2015,StLouis
25,2016-07-03,1.32,9029.86,2606.85,228.87,0.0,6194.14,6170.81,23.33,0.0,organic,2016,Orlando
10,2016-10-16,1.61,330213.06,102990.47,180666.02,2661.47,43895.1,41539.17,1035.65,1320.28,conventional,2016,Sacramento
32,2017-05-21,1.71,139635.02,1486.31,72163.62,56.41,65928.68,63239.7,2270.93,418.05,conventional,2017,BuffaloRochester
27,2017-06-25,0.89,1327166.18,688781.77,221432.21,2113.52,414838.68,410536.2,4154.43,148.05,conventional,2017,DallasFtWorth
19,2015-08-16,1.67,214374.59,58956.38,90741.76,17.51,64658.94,6931.2,57727.74,0.0,organic,2015,West
45,2016-02-14,1.42,5590.9,593.08,2791.92,0.0,2205.9,1606.67,599.23,0.0,organic,2016,Nashville
5,2015-11-22,1.35,5054.8,1866.07,1133.16,0.0,2055.57,70.0,1985.57,0.0,organic,2015,StLouis
44,2016-02-21,1.05,321995.93,146660.22,67636.88,75.71,107623.12,55694.57,51928.55,0.0,conventional,2016,Tampa
29,2016-06-05,1.42,3058.43,0.0,106.83,0.0,2951.6,1899.83,1051.77,0.0,organic,2016,Syracuse
16,2015-09-06,1.09,729046.74,138154.55,420365.75,19090.66,151435.78,47833.83,103601.95,0.0,conventional,2015,Denver
38,2015-04-05,1.91,52969.72,3446.17,15316.65,48.13,34158.77,33977.73,181.04,0.0,organic,2015,Northeast
50,2017-01-15,1.17,4471.01,24.44,1016.47,0.0,3430.1,35.08,3395.02,0.0,organic,2017,Spokane
8,2017-11-05,1.06,6417143.95,2015381.78,1607251.56,83591.62,2710918.99,1453245.43,1249145.77,8527.79,conventional,2017,West
